number,group,opened_at_dt,next_dt_hours,impact_num,urgency_num,O_first_update_hours,X_backlog_30d,C_throughput_30d,C_capacity_proxy,C_prior_mean_resolution,H_prior_open_30d,H_prior_open_90d,H_prior_mean_duration_90d,next_Y_hours,delta_lt_24
INC0021097,Group 70,2016-04-19 18:31:00,0.5,2.0,2.0,0.8333333333333334,0,4870,1.0,82.64977845296873,3711,6208,82.64977845296873,0.15,1
INC0021098,Group 70,2016-04-19 19:01:00,0.36666666666666664,2.0,2.0,0.0,0,4870,1.0,82.64977845296873,3712,6209,82.64977845296873,160.68333333333334,1
INC0021099,Group 70,2016-04-19 19:23:00,0.5833333333333334,2.0,2.0,0.06666666666666667,0,4874,1.0,82.74367805186591,3713,6210,82.74367805186591,231.21666666666667,1
INC0021100,Group 51,2016-04-19 19:30:00,21.683333333333334,2.0,2.0,0.08333333333333333,1,36,0.5,94.04444444444445,37,46,94.04444444444445,119.35,1
INC0021101,Group 58,2016-04-19 19:35:00,160.35,2.0,2.0,0.05,0,71,1.0,120.88253012048195,53,97,120.88253012048195,146.98333333333332,0
INC0021102,Group 5,2016-04-19 19:53:00,14.15,2.0,2.0,0.65,0,132,1.0,101.27591240875914,105,181,101.27591240875914,513.2833333333333,1
INC0021103,Group 70,2016-04-19 19:58:00,0.23333333333333334,2.0,2.0,0.16666666666666666,0,4874,1.0,82.74367805186591,3713,6211,82.74367805186591,0.1,1
INC0021104,Group 70,2016-04-19 20:12:00,0.1,2.0,2.0,0.0,0,4878,1.0,82.68117810643407,3714,6212,82.68117810643407,0.15,1
INC0021106,Group 70,2016-04-19 20:18:00,0.03333333333333333,2.0,2.0,0.0,0,4878,1.0,82.68117810643407,3715,6213,82.68117810643407,218.96666666666667,1
INC0021107,Group 70,2016-04-19 20:20:00,2.1,2.0,2.0,0.0,0,4878,1.0,82.68117810643407,3716,6214,82.68117810643407,0.1,1
INC0021108,Group 37,2016-04-19 20:34:00,35.43333333333333,1.0,2.0,0.36666666666666664,0,25,1.0,247.13269230769234,25,54,247.13269230769234,361.95,0
INC0021109,Group 66,2016-04-19 21:09:00,16.233333333333334,2.0,2.0,0.13333333333333333,59,105,0.016666666666666666,162.15272988505745,164,232,162.15272988505745,120.4,1
INC0021112,Group 70,2016-04-19 22:26:00,0.05,2.0,2.0,0.0,0,4881,1.0,82.63466300296886,3717,6215,82.63466300296886,0.1,1
INC0021113,Group 70,2016-04-19 22:29:00,1.4833333333333334,2.0,2.0,0.0,0,4881,1.0,82.63466300296886,3718,6216,82.63466300296886,8.95,1
INC0021116,Group 55,2016-04-19 23:55:00,0.18333333333333332,1.0,2.0,0.0,0,215,1.0,96.76148936170213,161,295,96.76148936170213,9.55,1
INC0021117,Group 70,2016-04-19 23:58:00,0.03333333333333333,2.0,2.0,0.08333333333333333,0,4882,1.0,82.63495642288747,3719,6217,82.63495642288747,1.4666666666666666,1
INC0021118,Group 70,2016-04-20 00:00:00,0.36666666666666664,2.0,2.0,0.0,0,4882,1.0,82.63495642288747,3720,6218,82.63495642288747,302.8666666666667,1
INC0021119,Group 55,2016-04-20 00:06:00,0.11666666666666667,2.0,2.0,0.43333333333333335,0,215,1.0,96.76148936170213,162,296,96.76148936170213,9.05,1
INC0021120,Group 55,2016-04-20 00:13:00,0.6166666666666667,2.0,2.0,0.7333333333333333,0,215,1.0,96.76148936170213,163,297,96.76148936170213,305.46666666666664,1
INC0021122,Group 70,2016-04-20 00:22:00,0.23333333333333334,2.0,2.0,0.08333333333333333,0,4882,1.0,82.63495642288747,3720,6219,82.63495642288747,0.7166666666666667,1
INC0021121,Group 20,2016-04-20 00:22:00,5.05,2.0,2.0,0.0,0,505,1.0,134.36407549584132,449,689,134.36407549584132,0.43333333333333335,1
INC0021124,Group 70,2016-04-20 00:36:00,0.7166666666666667,2.0,2.0,0.0,0,4882,1.0,82.63495642288747,3720,6220,82.63495642288747,0.18333333333333332,1
INC0021125,Group 55,2016-04-20 00:50:00,0.13333333333333333,1.0,1.0,0.16666666666666666,0,215,1.0,96.76148936170213,164,298,96.76148936170213,349.8,1
INC0021126,Group 39,2016-04-20 00:54:00,9.15,2.0,2.0,0.3333333333333333,0,159,1.0,72.92545787545787,106,204,72.92545787545787,0.16666666666666666,1
INC0021128,Group 55,2016-04-20 00:58:00,0.3,1.0,1.0,0.15,0,215,1.0,96.76148936170213,165,299,96.76148936170213,349.55,1
INC0021129,Group 22,2016-04-20 01:15:00,7.183333333333334,2.0,2.0,0.0,22,74,0.043478260869565216,143.4477777777778,96,126,143.4477777777778,150.35,1
INC0021130,Group 55,2016-04-20 01:16:00,0.4666666666666667,1.0,1.0,0.13333333333333333,0,215,1.0,96.76148936170213,164,300,96.76148936170213,558.5833333333334,1
INC0021131,Group 70,2016-04-20 01:19:00,0.36666666666666664,2.0,2.0,0.0,0,4883,1.0,82.61936604154826,3719,6221,82.61936604154826,128.23333333333332,1
INC0021133,Group 70,2016-04-20 01:41:00,0.2833333333333333,2.0,2.0,0.4166666666666667,0,4883,1.0,82.61936604154826,3719,6222,82.61936604154826,689.9333333333333,1
INC0021134,Group 55,2016-04-20 01:44:00,5.9,2.0,2.0,0.13333333333333333,0,215,1.0,96.76148936170213,164,301,96.76148936170213,195.76666666666668,1
INC0021135,Group 70,2016-04-20 01:58:00,0.55,2.0,2.0,0.05,0,4883,1.0,82.61936604154826,3720,6223,82.61936604154826,155.91666666666666,1
INC0021138,Group 70,2016-04-20 02:31:00,0.45,2.0,2.0,0.0,0,4888,1.0,82.54200416351249,3721,6224,82.54200416351249,1.1666666666666667,1
INC0021141,Group 70,2016-04-20 02:58:00,1.75,2.0,2.0,0.0,0,4888,1.0,82.54200416351249,3722,6225,82.54200416351249,216.8,1
INC0021144,Group 70,2016-04-20 04:43:00,2.283333333333333,2.0,2.0,0.85,0,4891,1.0,82.52594413971376,3723,6226,82.52594413971376,0.23333333333333334,1
INC0021145,Group 65,2016-04-20 04:44:00,7.216666666666667,2.0,2.0,0.0,0,142,1.0,143.75714285714284,90,191,143.75714285714284,6.0,1
INC0021148,Group 20,2016-04-20 05:25:00,4.083333333333333,2.0,2.0,0.0,0,505,1.0,134.36407549584132,449,690,134.36407549584132,119.7,1
INC0021147,Group 20,2016-04-20 05:25:00,0.0,2.0,2.0,0.0,0,505,1.0,134.36407549584132,449,690,134.36407549584132,0.03333333333333333,1
INC0021152,Group 70,2016-04-20 07:00:00,0.7,2.0,2.0,0.0,0,4892,1.0,82.51035047907212,3722,6227,82.51035047907212,0.21666666666666667,1
INC0021155,Group 55,2016-04-20 07:38:00,1.8666666666666667,2.0,2.0,0.2,0,215,1.0,96.76148936170213,164,302,96.76148936170213,0.5833333333333334,1
INC0021156,Group 70,2016-04-20 07:42:00,0.11666666666666667,2.0,2.0,0.0,0,4892,1.0,82.51035047907212,3721,6228,82.51035047907212,0.36666666666666664,1
INC0021157,Group 70,2016-04-20 07:49:00,0.016666666666666666,2.0,2.0,0.0,0,4892,1.0,82.51035047907212,3722,6229,82.51035047907212,0.7166666666666667,1
INC0021158,Group 70,2016-04-20 07:50:00,0.016666666666666666,2.0,2.0,0.6333333333333333,0,4892,1.0,82.51035047907212,3723,6230,82.51035047907212,171.56666666666666,1
INC0021159,Group 70,2016-04-20 07:51:00,0.1,3.0,3.0,0.06666666666666667,0,4892,1.0,82.51035047907212,3724,6231,82.51035047907212,0.05,1
INC0021160,Group 70,2016-04-20 07:57:00,0.06666666666666667,2.0,2.0,0.0,0,4892,1.0,82.51035047907212,3725,6232,82.51035047907212,1.2666666666666666,1
INC0021161,Group 70,2016-04-20 08:01:00,0.16666666666666666,2.0,2.0,0.0,0,4892,1.0,82.51035047907212,3725,6233,82.51035047907212,0.38333333333333336,1
INC0021162,Group 70,2016-04-20 08:11:00,0.016666666666666666,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3726,6234,82.49477531984623,0.1,1
INC0021163,Group 70,2016-04-20 08:12:00,0.15,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3727,6235,82.49477531984623,125.06666666666666,1
INC0021164,Group 70,2016-04-20 08:21:00,0.016666666666666666,2.0,2.0,0.03333333333333333,0,4893,1.0,82.49477531984623,3726,6236,82.49477531984623,0.15,1
INC0021166,Group 70,2016-04-20 08:22:00,0.1,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3727,6237,82.49477531984623,0.05,1
INC0021167,Group 22,2016-04-20 08:26:00,3.0166666666666666,1.0,2.0,0.16666666666666666,22,75,0.043478260869565216,142.13793859649124,97,127,142.13793859649124,123.66666666666667,1
INC0021168,Group 30,2016-04-20 08:28:00,120.25,2.0,2.0,0.16666666666666666,0,48,1.0,66.70064102564102,26,90,66.70064102564102,25.166666666666668,0
INC0021169,Group 70,2016-04-20 08:28:00,0.11666666666666667,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3726,6238,82.49477531984623,0.85,1
INC0021170,Group 72,2016-04-20 08:32:00,1.6166666666666667,2.0,2.0,0.0,3,42,0.25,180.05460992907803,45,82,180.05460992907803,288.6333333333333,1
INC0021172,Group 70,2016-04-20 08:35:00,0.05,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3723,6239,82.49477531984623,0.2833333333333333,1
INC0021173,Group 70,2016-04-20 08:38:00,0.016666666666666666,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3723,6240,82.49477531984623,3.8,1
INC0021174,Group 70,2016-04-20 08:39:00,0.05,2.0,2.0,0.4666666666666667,0,4893,1.0,82.49477531984623,3724,6241,82.49477531984623,1.4,1
INC0021175,Group 57,2016-04-20 08:41:00,0.11666666666666667,2.0,2.0,0.05,32,104,0.030303030303030304,117.34326923076924,136,174,117.34326923076924,1.4166666666666667,1
INC0021176,Group 70,2016-04-20 08:42:00,0.05,3.0,3.0,0.03333333333333333,0,4893,1.0,82.49477531984623,3723,6242,82.49477531984623,0.2,1
INC0021177,Group 73,2016-04-20 08:43:00,1.55,2.0,2.0,0.08333333333333333,31,74,0.03125,52.630208333333336,105,124,52.630208333333336,27.05,1
INC0021178,Group 70,2016-04-20 08:45:00,0.11666666666666667,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3722,6243,82.49477531984623,0.38333333333333336,1
INC0021179,Group 57,2016-04-20 08:48:00,0.15,2.0,2.0,0.06666666666666667,33,104,0.029411764705882353,117.34326923076924,137,175,117.34326923076924,0.2833333333333333,1
INC0021181,Group 70,2016-04-20 08:52:00,0.11666666666666667,2.0,2.0,0.36666666666666664,0,4893,1.0,82.49477531984623,3719,6244,82.49477531984623,0.9,1
INC0021182,Group 57,2016-04-20 08:57:00,0.18333333333333332,2.0,2.0,0.0,34,104,0.02857142857142857,117.34326923076924,138,176,117.34326923076924,0.5166666666666667,1
INC0021183,Group 70,2016-04-20 08:59:00,0.016666666666666666,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3718,6245,82.49477531984623,0.06666666666666667,1
INC0021184,Group 70,2016-04-20 09:00:00,0.016666666666666666,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3717,6246,82.49477531984623,0.3333333333333333,1
INC0021185,Group 70,2016-04-20 09:01:00,0.016666666666666666,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3717,6247,82.49477531984623,0.9833333333333333,1
INC0021186,Group 70,2016-04-20 09:02:00,0.03333333333333333,2.0,2.0,0.0,0,4893,1.0,82.49477531984623,3718,6248,82.49477531984623,3.15,1
INC0021187,Group 70,2016-04-20 09:04:00,0.03333333333333333,2.0,2.0,0.05,0,4893,1.0,82.49477531984623,3717,6249,82.49477531984623,218.13333333333333,1
INC0021188,Group 70,2016-04-20 09:06:00,0.11666666666666667,2.0,2.0,0.05,0,4893,1.0,82.49477531984623,3715,6250,82.49477531984623,6.3,1
INC0021189,Group 57,2016-04-20 09:08:00,4.683333333333334,2.0,2.0,0.11666666666666667,35,104,0.027777777777777776,117.34326923076924,139,177,117.34326923076924,190.41666666666666,1
INC0021192,Group 25,2016-04-20 09:13:00,1.0333333333333334,2.0,2.0,0.03333333333333333,0,365,1.0,133.33814907872696,249,502,133.33814907872696,2.066666666666667,1
INC0021190,Group 70,2016-04-20 09:13:00,0.0,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3713,6251,82.26609520221051,0.3,1
INC0021191,Group 70,2016-04-20 09:13:00,0.016666666666666666,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3713,6251,82.26609520221051,218.0,1
INC0021193,Group 70,2016-04-20 09:14:00,0.016666666666666666,2.0,2.0,0.05,0,4912,1.0,82.26609520221051,3715,6253,82.26609520221051,192.65,1
INC0021195,Group 31,2016-04-20 09:15:00,0.5333333333333333,2.0,2.0,0.1,0,48,1.0,191.89466666666667,41,93,191.89466666666667,0.4666666666666667,1
INC0021194,Group 70,2016-04-20 09:15:00,0.05,2.0,2.0,0.08333333333333333,0,4912,1.0,82.26609520221051,3715,6254,82.26609520221051,0.08333333333333333,1
INC0021196,Group 64,2016-04-20 09:16:00,117.43333333333334,2.0,2.0,0.016666666666666666,0,409,1.0,16.586326860841424,262,414,16.586326860841424,0.21666666666666667,0
INC0021197,Group 70,2016-04-20 09:18:00,0.05,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3715,6255,82.26609520221051,0.23333333333333334,1
INC0021199,Group 33,2016-04-20 09:21:00,6.166666666666667,1.0,1.0,0.11666666666666667,0,56,1.0,173.16370967741932,44,103,173.16370967741932,1363.1,1
INC0021198,Group 70,2016-04-20 09:21:00,0.03333333333333333,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3716,6256,82.26609520221051,0.16666666666666666,1
INC0021200,Group 70,2016-04-20 09:23:00,0.016666666666666666,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3717,6257,82.26609520221051,0.25,1
INC0021201,Group 70,2016-04-20 09:24:00,0.03333333333333333,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3717,6258,82.26609520221051,0.06666666666666667,1
INC0021202,Group 70,2016-04-20 09:26:00,0.05,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3715,6259,82.26609520221051,0.2,1
INC0021203,Group 70,2016-04-20 09:29:00,0.016666666666666666,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3716,6260,82.26609520221051,0.06666666666666667,1
INC0021206,Group 20,2016-04-20 09:30:00,0.06666666666666667,2.0,2.0,0.4,0,508,1.0,134.08228371501272,446,692,134.08228371501272,145.5,1
INC0021207,Group 55,2016-04-20 09:30:00,1.6833333333333333,2.0,2.0,0.016666666666666666,0,215,1.0,96.76148936170213,165,303,96.76148936170213,2.8833333333333333,1
INC0021204,Group 70,2016-04-20 09:30:00,0.016666666666666666,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3717,6261,82.26609520221051,2.25,1
INC0021208,Group 70,2016-04-20 09:31:00,0.05,2.0,2.0,0.05,0,4912,1.0,82.26609520221051,3718,6262,82.26609520221051,0.18333333333333332,1
INC0021209,Group 70,2016-04-20 09:34:00,0.08333333333333333,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3715,6263,82.26609520221051,0.25,1
INC0021210,Group 20,2016-04-20 09:34:00,0.35,2.0,2.0,0.0,0,508,1.0,134.08228371501272,446,693,134.08228371501272,2.6166666666666667,1
INC0021211,Group 70,2016-04-20 09:39:00,0.03333333333333333,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3714,6264,82.26609520221051,315.98333333333335,1
INC0021214,Group 70,2016-04-20 09:41:00,0.0,2.0,2.0,0.2833333333333333,0,4912,1.0,82.26609520221051,3715,6265,82.26609520221051,1.55,1
INC0021216,Group 70,2016-04-20 09:41:00,0.15,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3715,6265,82.26609520221051,0.06666666666666667,1
INC0021215,Group 10,2016-04-20 09:41:00,0.3333333333333333,2.0,2.0,0.18333333333333332,0,114,1.0,373.0378917378917,64,205,373.0378917378917,168.1,1
INC0021217,Group 9,2016-04-20 09:44:00,0.65,2.0,2.0,0.05,110,66,0.009009009009009009,188.54292929292927,176,226,188.54292929292927,120.96666666666667,1
INC0021218,Group 31,2016-04-20 09:47:00,1.4666666666666666,2.0,2.0,0.08333333333333333,0,48,1.0,191.89466666666667,42,94,191.89466666666667,0.3333333333333333,1
INC0021219,Group 70,2016-04-20 09:50:00,0.03333333333333333,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3712,6267,82.26609520221051,792.7,1
INC0021220,Group 70,2016-04-20 09:52:00,0.03333333333333333,2.0,2.0,0.03333333333333333,0,4912,1.0,82.26609520221051,3712,6268,82.26609520221051,6.033333333333333,1
INC0021221,Group 70,2016-04-20 09:54:00,0.11666666666666667,3.0,3.0,0.0,0,4912,1.0,82.26609520221051,3712,6269,82.26609520221051,1.0666666666666667,1
INC0021223,?,2016-04-20 09:55:00,0.6333333333333333,2.0,2.0,0.016666666666666666,0,697,1.0,128.47897834274954,429,789,128.47897834274954,0.25,1
INC0021222,Group 20,2016-04-20 09:55:00,0.16666666666666666,2.0,2.0,0.0,0,508,1.0,134.08228371501272,447,694,134.08228371501272,2.4,1
INC0021225,Group 70,2016-04-20 10:01:00,0.016666666666666666,2.0,2.0,0.16666666666666666,0,4912,1.0,82.26609520221051,3711,6270,82.26609520221051,0.06666666666666667,1
INC0021224,Group 10,2016-04-20 10:01:00,9.85,2.0,2.0,0.1,0,114,1.0,373.0378917378917,65,206,373.0378917378917,158.18333333333334,1
INC0021227,Group 5,2016-04-20 10:02:00,0.05,2.0,2.0,0.2,0,132,1.0,101.27591240875914,106,182,101.27591240875914,5.35,1
INC0021226,Group 70,2016-04-20 10:02:00,0.05,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3711,6271,82.26609520221051,0.2833333333333333,1
INC0021228,Group 39,2016-04-20 10:03:00,4.633333333333334,2.0,2.0,0.08333333333333333,0,159,1.0,72.92545787545787,105,205,72.92545787545787,308.81666666666666,1
INC0021230,Group 5,2016-04-20 10:05:00,1.9833333333333334,2.0,2.0,0.2,0,132,1.0,101.27591240875914,107,183,101.27591240875914,117.23333333333333,1
INC0021229,Group 70,2016-04-20 10:05:00,0.08333333333333333,2.0,2.0,0.0,0,4912,1.0,82.26609520221051,3710,6272,82.26609520221051,0.8333333333333334,1
INC0021231,Group 20,2016-04-20 10:05:00,0.18333333333333332,2.0,2.0,0.0,0,508,1.0,134.08228371501272,446,695,134.08228371501272,0.05,1
INC0021233,Group 49,2016-04-20 10:09:00,0.7333333333333333,2.0,2.0,0.05,0,28,1.0,73.33131313131315,23,40,73.33131313131315,4.816666666666666,1
INC0021232,Group 72,2016-04-20 10:09:00,1.9166666666666667,2.0,2.0,0.0,4,42,0.2,180.05460992907803,46,83,180.05460992907803,477.3333333333333,1
INC0021236,Group 70,2016-04-20 10:10:00,0.06666666666666667,2.0,2.0,0.0,0,4934,1.0,82.15067542213883,3711,6273,82.15067542213883,0.11666666666666667,1
INC0021235,Group 70,2016-04-20 10:10:00,0.0,3.0,3.0,0.0,0,4934,1.0,82.15067542213883,3711,6273,82.15067542213883,0.6333333333333333,1
INC0021237,Group 70,2016-04-20 10:14:00,0.1,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3712,6275,82.11993310827705,172.95,1
INC0021238,Group 25,2016-04-20 10:15:00,0.8166666666666667,2.0,2.0,0.016666666666666666,0,365,1.0,133.33814907872696,249,503,133.33814907872696,361.15,1
INC0021240,Group 20,2016-04-20 10:16:00,3.316666666666667,2.0,2.0,0.03333333333333333,0,509,1.0,133.95812698412698,447,696,133.95812698412698,3.3666666666666667,1
INC0021239,Group 73,2016-04-20 10:16:00,0.95,2.0,2.0,0.0,30,76,0.03225806451612903,51.94329268292683,106,125,51.94329268292683,2.8833333333333333,1
INC0021242,Group 70,2016-04-20 10:20:00,0.08333333333333333,2.0,2.0,0.05,0,4936,1.0,82.11993310827705,3712,6276,82.11993310827705,0.2,1
INC0021243,Group 9,2016-04-20 10:23:00,5.766666666666667,2.0,2.0,0.1,111,66,0.008928571428571428,188.54292929292927,177,227,188.54292929292927,4413.4,1
INC0021244,Group 24,2016-04-20 10:24:00,1.1,2.0,2.0,1.1666666666666667,0,327,1.0,54.035103626943005,242,445,54.035103626943005,4.316666666666666,1
INC0021245,Group 70,2016-04-20 10:25:00,0.06666666666666667,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3713,6277,82.11993310827705,0.13333333333333333,1
INC0021250,Group 70,2016-04-20 10:29:00,0.0,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3714,6278,82.11993310827705,0.016666666666666666,1
INC0021249,Group 70,2016-04-20 10:29:00,0.05,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3714,6278,82.11993310827705,1.7,1
INC0021253,Group 70,2016-04-20 10:32:00,0.08333333333333333,3.0,3.0,0.0,0,4936,1.0,82.11993310827705,3714,6280,82.11993310827705,0.16666666666666666,1
INC0021254,?,2016-04-20 10:33:00,0.7166666666666667,2.0,2.0,0.03333333333333333,0,701,1.0,128.3315777153558,429,790,128.3315777153558,1.8,1
INC0021257,Group 70,2016-04-20 10:37:00,0.016666666666666666,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3712,6281,82.11993310827705,0.31666666666666665,1
INC0021256,Group 70,2016-04-20 10:37:00,0.0,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3712,6281,82.11993310827705,0.18333333333333332,1
INC0021258,Group 70,2016-04-20 10:38:00,0.06666666666666667,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3714,6283,82.11993310827705,0.2,1
INC0021259,Group 70,2016-04-20 10:42:00,0.06666666666666667,2.0,2.0,0.16666666666666666,0,4936,1.0,82.11993310827705,3715,6284,82.11993310827705,0.5,1
INC0021260,Group 70,2016-04-20 10:46:00,0.03333333333333333,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3714,6285,82.11993310827705,0.3333333333333333,1
INC0021261,Group 70,2016-04-20 10:48:00,0.05,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3715,6286,82.11993310827705,0.03333333333333333,1
INC0021262,Group 70,2016-04-20 10:51:00,0.05,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3714,6287,82.11993310827705,3.283333333333333,1
INC0021263,Group 70,2016-04-20 10:51:00,0.0,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3714,6287,82.11993310827705,0.2,1
INC0021264,Group 49,2016-04-20 10:53:00,1.8,2.0,2.0,0.08333333333333333,0,28,1.0,73.33131313131315,24,41,73.33131313131315,3.05,1
INC0021265,Group 70,2016-04-20 10:54:00,0.2,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3715,6289,82.11993310827705,0.11666666666666667,1
INC0021267,Group 25,2016-04-20 11:04:00,0.03333333333333333,2.0,2.0,0.06666666666666667,0,365,1.0,133.33814907872696,248,504,133.33814907872696,117.53333333333333,1
INC0021268,Group 25,2016-04-20 11:06:00,0.8166666666666667,2.0,2.0,0.06666666666666667,0,365,1.0,133.33814907872696,249,505,133.33814907872696,0.06666666666666667,1
INC0021269,Group 70,2016-04-20 11:06:00,0.03333333333333333,2.0,2.0,0.0,0,4936,1.0,82.11993310827705,3713,6290,82.11993310827705,0.15,1
INC0021271,Group 70,2016-04-20 11:08:00,0.05,2.0,2.0,0.0,0,4958,1.0,81.82278670153157,3714,6291,81.82278670153157,0.1,1
INC0021270,Group 70,2016-04-20 11:08:00,0.0,2.0,2.0,0.05,0,4958,1.0,81.82278670153157,3714,6291,81.82278670153157,0.13333333333333333,1
INC0021273,Group 70,2016-04-20 11:11:00,0.016666666666666666,2.0,2.0,0.08333333333333333,0,4958,1.0,81.82278670153157,3716,6293,81.82278670153157,0.08333333333333333,1
INC0021272,Group 55,2016-04-20 11:11:00,3.35,2.0,2.0,0.03333333333333333,0,219,1.0,97.42545327754533,164,304,97.42545327754533,1.9,1
INC0021275,Group 70,2016-04-20 11:12:00,0.06666666666666667,2.0,2.0,0.0,0,4958,1.0,81.82278670153157,3717,6294,81.82278670153157,122.2,1
INC0021277,Group 73,2016-04-20 11:13:00,0.21666666666666667,2.0,2.0,0.0,28,79,0.034482758620689655,51.23470588235295,107,126,51.23470588235295,3.533333333333333,1
INC0021278,Group 31,2016-04-20 11:15:00,0.03333333333333333,2.0,2.0,0.08333333333333333,0,48,1.0,191.89466666666667,43,95,191.89466666666667,5.95,1
INC0021279,?,2016-04-20 11:16:00,1.05,2.0,2.0,0.38333333333333336,0,702,1.0,128.91909770920992,425,791,128.91909770920992,116.41666666666667,1
INC0021280,Group 70,2016-04-20 11:16:00,0.0,2.0,2.0,0.21666666666666667,0,4958,1.0,81.82278670153157,3718,6295,81.82278670153157,3.2666666666666666,1
INC0021281,Group 70,2016-04-20 11:16:00,0.03333333333333333,2.0,2.0,0.03333333333333333,0,4958,1.0,81.82278670153157,3718,6295,81.82278670153157,0.7666666666666667,1
INC0021282,Group 31,2016-04-20 11:17:00,0.11666666666666667,2.0,2.0,0.016666666666666666,0,48,1.0,191.89466666666667,44,96,191.89466666666667,2210.116666666667,1
INC0021283,Group 70,2016-04-20 11:18:00,0.016666666666666666,2.0,2.0,0.0,0,4958,1.0,81.82278670153157,3718,6297,81.82278670153157,0.9333333333333333,1
INC0021284,Group 70,2016-04-20 11:19:00,0.16666666666666666,2.0,2.0,0.05,0,4958,1.0,81.82278670153157,3719,6298,81.82278670153157,2.7333333333333334,1
INC0021285,Group 31,2016-04-20 11:24:00,142.33333333333334,2.0,2.0,0.06666666666666667,0,48,1.0,191.89466666666667,45,97,191.89466666666667,1060.7,0
INC0021286,Group 73,2016-04-20 11:26:00,0.0,2.0,2.0,0.0,29,79,0.03333333333333333,51.23470588235295,108,127,51.23470588235295,2.566666666666667,1
INC0021287,Group 73,2016-04-20 11:26:00,0.21666666666666667,2.0,2.0,0.0,29,79,0.03333333333333333,51.23470588235295,108,127,51.23470588235295,2.433333333333333,1
INC0021288,Group 22,2016-04-20 11:27:00,5.116666666666666,2.0,2.0,0.06666666666666667,20,77,0.047619047619047616,140.75256410256412,97,128,140.75256410256412,0.16666666666666666,1
INC0021290,Group 70,2016-04-20 11:29:00,0.03333333333333333,2.0,2.0,0.0,0,4958,1.0,81.82278670153157,3718,6299,81.82278670153157,0.6166666666666667,1
INC0021289,Group 56,2016-04-20 11:29:00,3.5,2.0,2.0,0.25,0,29,1.0,119.91095238095238,22,45,119.91095238095238,0.6333333333333333,1
INC0021291,Group 24,2016-04-20 11:30:00,0.85,2.0,2.0,0.05,0,328,1.0,53.917786391042206,240,446,53.917786391042206,169.06666666666666,1
INC0021292,Group 70,2016-04-20 11:31:00,0.18333333333333332,2.0,2.0,0.0,0,4958,1.0,81.82278670153157,3719,6300,81.82278670153157,143.81666666666666,1
INC0021293,Group 69,2016-04-20 11:33:00,149.0,2.0,2.0,0.0,0,58,1.0,88.55752688172045,51,72,88.55752688172045,23.75,0
INC0021294,Group 73,2016-04-20 11:39:00,1.15,2.0,2.0,0.0,31,79,0.03125,51.23470588235295,110,129,51.23470588235295,2.8833333333333333,1
INC0021295,Group 70,2016-04-20 11:42:00,0.016666666666666666,2.0,2.0,0.23333333333333334,0,4958,1.0,81.82278670153157,3718,6301,81.82278670153157,0.26666666666666666,1
INC0021296,Group 70,2016-04-20 11:43:00,0.016666666666666666,2.0,2.0,0.0,0,4958,1.0,81.82278670153157,3719,6302,81.82278670153157,0.1,1
INC0021297,Group 70,2016-04-20 11:44:00,0.03333333333333333,2.0,2.0,0.0,0,4958,1.0,81.82278670153157,3720,6303,81.82278670153157,1.0333333333333334,1
INC0021300,Group 70,2016-04-20 11:46:00,0.08333333333333333,2.0,2.0,0.0,0,4958,1.0,81.82278670153157,3720,6304,81.82278670153157,0.26666666666666666,1
