number,group,opened_at_dt,next_dt_hours,impact_num,urgency_num,O_first_update_hours,X_backlog_30d,C_throughput_30d,C_capacity_proxy,C_prior_mean_resolution,next_Y_hours,delta_lt_Tr
INC0012706,Group 9,2016-03-29 16:57:00,0.08333333333333333,2.0,2.0,0.05,80,22,0.012345679012345678,89.20530303030304,2420.383333333333,1
INC0012705,Group 9,2016-03-29 16:57:00,0.0,2.0,2.0,0.016666666666666666,80,22,0.012345679012345678,89.20530303030304,523.3666666666667,1
INC0012707,Group 57,2016-03-29 16:59:00,17.7,2.0,2.0,0.13333333333333333,37,28,0.02631578947368421,93.82440476190477,3.316666666666667,1
INC0012709,Group 9,2016-03-29 17:02:00,16.216666666666665,2.0,2.0,0.0,82,22,0.012048192771084338,89.20530303030304,5166.65,1
INC0012711,Group 70,2016-03-29 17:09:00,0.1,2.0,2.0,0.0,908,2505,0.0011001100110011,90.03948103792416,189.21666666666667,1
INC0012710,Group 70,2016-03-29 17:09:00,0.0,2.0,2.0,0.15,908,2505,0.0011001100110011,90.03948103792416,17.433333333333334,1
INC0012712,Group 72,2016-03-29 17:10:00,44.88333333333333,2.0,2.0,0.0,16,26,0.058823529411764705,130.03333333333333,189.1,0
INC0012713,Group 70,2016-03-29 17:15:00,0.016666666666666666,2.0,2.0,0.21666666666666667,910,2505,0.0010976948408342481,90.03948103792416,166.88333333333333,1
INC0012714,Group 70,2016-03-29 17:16:00,0.16666666666666666,2.0,2.0,0.7666666666666667,911,2505,0.0010964912280701754,90.03948103792416,0.16666666666666666,1
INC0012721,Group 29,2016-03-29 17:21:00,0.06666666666666667,2.0,2.0,0.05,31,51,0.03125,160.33169934640523,0.26666666666666666,1
INC0012722,Group 29,2016-03-29 17:25:00,0.016666666666666666,2.0,2.0,0.0,32,51,0.030303030303030304,160.33169934640523,0.23333333333333334,1
INC0012723,Group 70,2016-03-29 17:26:00,0.15,2.0,2.0,0.0,912,2505,0.001095290251916758,90.03948103792416,0.13333333333333333,1
INC0012724,Group 29,2016-03-29 17:26:00,0.05,2.0,2.0,0.05,33,51,0.029411764705882353,160.33169934640523,0.25,1
INC0012725,Group 6,2016-03-29 17:27:00,20.666666666666668,2.0,2.0,0.016666666666666666,23,33,0.041666666666666664,190.91313131313132,289.5,1
INC0012726,?,2016-03-29 17:28:00,0.36666666666666664,2.0,2.0,0.0,211,333,0.0047169811320754715,119.64139139139138,142.95,1
INC0012727,Group 29,2016-03-29 17:29:00,0.03333333333333333,2.0,2.0,0.03333333333333333,34,51,0.02857142857142857,160.33169934640523,0.16666666666666666,1
INC0012728,Group 20,2016-03-29 17:29:00,14.65,2.0,2.0,0.23333333333333334,183,188,0.005434782608695652,95.43554964539005,6.15,1
INC0012730,Group 29,2016-03-29 17:31:00,16.45,2.0,2.0,0.016666666666666666,35,51,0.027777777777777776,160.33169934640523,126.46666666666667,1
INC0012731,Group 70,2016-03-29 17:35:00,0.2833333333333333,2.0,2.0,0.0,913,2505,0.0010940919037199124,90.03948103792416,4.516666666666667,1
INC0012733,?,2016-03-29 17:50:00,7.566666666666666,2.0,2.0,0.0,212,333,0.004694835680751174,119.64139139139138,0.6166666666666667,1
INC0012734,Group 70,2016-03-29 17:52:00,0.11666666666666667,2.0,2.0,0.0,914,2505,0.001092896174863388,90.03948103792416,163.71666666666667,1
INC0012737,Group 34,2016-03-29 17:56:00,17.6,2.0,2.0,0.05,6,5,0.14285714285714285,118.90333333333334,29.966666666666665,1
INC0012738,Group 70,2016-03-29 17:59:00,0.23333333333333334,2.0,2.0,0.06666666666666667,915,2505,0.001091703056768559,90.03948103792416,0.55,1
INC0012740,Group 70,2016-03-29 18:13:00,0.16666666666666666,2.0,2.0,0.0,907,2514,0.0011013215859030838,89.94794484221691,0.43333333333333335,1
INC0012742,Group 70,2016-03-29 18:23:00,2.1,2.0,2.0,0.03333333333333333,908,2514,0.0011001100110011,89.94794484221691,185.96666666666667,1
INC0012746,Group 19,2016-03-29 18:49:00,23.25,2.0,2.0,0.0,5,7,0.16666666666666666,63.80238095238094,1.0666666666666667,1
INC0012747,Group 70,2016-03-29 20:29:00,0.55,2.0,2.0,0.35,902,2521,0.0011074197120708748,89.79870421790295,0.3333333333333333,1
INC0012748,Group 70,2016-03-29 21:02:00,1.5333333333333334,2.0,2.0,0.0,902,2522,0.0011074197120708748,89.76313111287338,4.7,1
INC0012749,Group 70,2016-03-29 22:34:00,1.9,2.0,2.0,0.0,903,2522,0.0011061946902654867,89.76313111287338,0.2,1
INC0012750,Group 70,2016-03-30 00:28:00,1.3833333333333333,2.0,2.0,0.0,903,2523,0.0011061946902654867,89.89342713700621,0.21666666666666667,1
INC0012752,Group 49,2016-03-30 00:52:00,38.53333333333333,2.0,2.0,0.08333333333333333,6,17,0.14285714285714285,46.538235294117655,17.483333333333334,0
INC0012755,Group 25,2016-03-30 01:20:00,6.766666666666667,2.0,2.0,0.4166666666666667,122,202,0.008130081300813009,127.34859735973596,32.05,1
INC0012756,?,2016-03-30 01:24:00,5.9,2.0,2.0,0.6166666666666667,213,333,0.004672897196261682,119.64139139139138,0.06666666666666667,1
INC0012758,Group 70,2016-03-30 01:51:00,0.5666666666666667,2.0,2.0,0.0,904,2523,0.0011049723756906078,89.89342713700621,0.3,1
INC0012759,Group 70,2016-03-30 02:25:00,2.45,2.0,2.0,0.0,902,2526,0.0011074197120708748,89.78921879123779,177.55,1
INC0012765,Group 70,2016-03-30 04:52:00,1.1666666666666667,2.0,2.0,0.11666666666666667,896,2532,0.0011148272017837235,89.69123880989996,13.033333333333333,1
INC0012772,Group 70,2016-03-30 06:02:00,0.8333333333333334,2.0,2.0,0.03333333333333333,892,2537,0.0011198208286674132,89.51497175141243,0.21666666666666667,1
INC0012773,Group 64,2016-03-30 06:06:00,0.26666666666666666,2.0,2.0,0.0,77,194,0.01282051282051282,29.1520618556701,0.016666666666666666,1
INC0012774,Group 24,2016-03-30 06:12:00,1.9,2.0,2.0,0.4166666666666667,65,212,0.015151515151515152,31.13176100628931,6.133333333333334,1
INC0012776,Group 64,2016-03-30 06:22:00,0.016666666666666666,2.0,2.0,0.016666666666666666,78,194,0.012658227848101266,29.1520618556701,0.48333333333333334,1
INC0012777,Group 64,2016-03-30 06:23:00,0.48333333333333334,2.0,2.0,0.016666666666666666,79,194,0.0125,29.1520618556701,0.8666666666666667,1
INC0012782,Group 70,2016-03-30 06:52:00,0.23333333333333334,2.0,2.0,0.0,892,2537,0.0011198208286674132,89.51497175141243,27.716666666666665,1
INC0012781,Group 64,2016-03-30 06:52:00,0.26666666666666666,2.0,2.0,0.08333333333333333,80,194,0.012345679012345678,29.1520618556701,0.05,1
INC0012783,Group 22,2016-03-30 07:05:00,1.4666666666666666,2.0,2.0,0.13333333333333333,41,15,0.023809523809523808,86.66666666666666,125.55,1
INC0012784,Group 70,2016-03-30 07:06:00,0.38333333333333336,2.0,2.0,0.7166666666666667,891,2538,0.0011210762331838565,89.47974126608878,148.91666666666666,1
INC0012785,Group 64,2016-03-30 07:08:00,0.05,2.0,2.0,0.0,81,194,0.012195121951219513,29.1520618556701,0.5166666666666667,1
INC0012786,Group 64,2016-03-30 07:11:00,0.5666666666666667,2.0,2.0,0.0,82,194,0.012048192771084338,29.1520618556701,0.25,1
INC0012787,?,2016-03-30 07:18:00,0.9166666666666666,2.0,2.0,0.06666666666666667,214,333,0.004651162790697674,119.64139139139138,50.083333333333336,1
INC0012788,Group 70,2016-03-30 07:29:00,0.23333333333333334,3.0,3.0,0.0,890,2538,0.001122334455667789,89.47974126608878,4.616666666666666,1
INC0012789,Group 70,2016-03-30 07:43:00,0.08333333333333333,2.0,2.0,0.16666666666666666,891,2538,0.0011210762331838565,89.47974126608878,0.48333333333333334,1
INC0012791,Group 64,2016-03-30 07:45:00,0.25,2.0,2.0,0.016666666666666666,83,194,0.011904761904761904,29.1520618556701,0.21666666666666667,1
INC0012793,Group 70,2016-03-30 07:48:00,0.016666666666666666,2.0,2.0,0.0,892,2538,0.0011198208286674132,89.47974126608878,0.15,1
INC0012792,Group 70,2016-03-30 07:48:00,0.0,2.0,2.0,0.13333333333333333,892,2538,0.0011198208286674132,89.47974126608878,225.95,1
INC0012794,Group 33,2016-03-30 07:49:00,2.2,2.0,2.0,0.15,42,33,0.023255813953488372,116.38939393939395,27.466666666666665,1
INC0012795,Group 70,2016-03-30 07:49:00,0.016666666666666666,2.0,2.0,0.0,894,2538,0.0011173184357541898,89.47974126608878,0.11666666666666667,1
INC0012796,Group 70,2016-03-30 07:50:00,0.13333333333333333,2.0,2.0,0.0,895,2538,0.0011160714285714285,89.47974126608878,0.25,1
INC0012799,Group 70,2016-03-30 07:58:00,0.05,2.0,2.0,0.0,896,2538,0.0011148272017837235,89.47974126608878,148.38333333333333,1
INC0012800,Group 64,2016-03-30 08:00:00,1.05,2.0,2.0,0.016666666666666666,84,194,0.011764705882352941,29.1520618556701,0.08333333333333333,1
INC0012801,Group 70,2016-03-30 08:01:00,0.03333333333333333,2.0,2.0,0.0,897,2538,0.0011135857461024498,89.47974126608878,148.4,1
INC0012804,Group 70,2016-03-30 08:03:00,0.06666666666666667,2.0,2.0,0.18333333333333332,898,2538,0.0011123470522803114,89.47974126608878,126.93333333333334,1
INC0012803,Group 70,2016-03-30 08:03:00,0.0,2.0,2.0,0.0,898,2538,0.0011123470522803114,89.47974126608878,0.3333333333333333,1
INC0012806,Group 25,2016-03-30 08:06:00,0.23333333333333334,2.0,2.0,0.21666666666666667,121,203,0.00819672131147541,126.73752052545156,9.816666666666666,1
INC0012807,Group 24,2016-03-30 08:06:00,1.15,2.0,2.0,0.016666666666666666,66,212,0.014925373134328358,31.13176100628931,7.1,1
INC0012808,Group 70,2016-03-30 08:07:00,0.06666666666666667,2.0,2.0,0.5666666666666667,898,2538,0.0011123470522803114,89.47974126608878,29.916666666666668,1
INC0012809,Group 20,2016-03-30 08:08:00,0.48333333333333334,2.0,2.0,0.016666666666666666,184,188,0.005405405405405406,95.43554964539005,8.483333333333333,1
INC0012811,Group 70,2016-03-30 08:11:00,0.15,2.0,2.0,0.0,899,2538,0.0011111111111111111,89.47974126608878,460.51666666666665,1
INC0012813,Group 65,2016-03-30 08:13:00,1.55,2.0,2.0,0.0,37,86,0.02631578947368421,92.0968992248062,459.3333333333333,1
INC0012812,?,2016-03-30 08:13:00,0.15,2.0,2.0,0.0,215,333,0.004629629629629629,119.64139139139138,24.483333333333334,1
INC0012815,Group 70,2016-03-30 08:20:00,0.08333333333333333,2.0,2.0,0.05,899,2538,0.0011111111111111111,89.47974126608878,28.216666666666665,1
INC0012814,Group 25,2016-03-30 08:20:00,0.6333333333333333,2.0,2.0,0.03333333333333333,122,203,0.008130081300813009,126.73752052545156,120.45,1
INC0012817,?,2016-03-30 08:22:00,0.8333333333333334,2.0,2.0,0.15,216,333,0.004608294930875576,119.64139139139138,4.933333333333334,1
INC0012818,Group 54,2016-03-30 08:24:00,0.016666666666666666,2.0,2.0,0.11666666666666667,21,72,0.045454545454545456,86.19305555555556,3.6333333333333333,1
INC0012819,Group 70,2016-03-30 08:25:00,0.0,2.0,2.0,0.2833333333333333,899,2538,0.0011111111111111111,89.47974126608878,1.3333333333333333,1
INC0012821,Group 70,2016-03-30 08:25:00,0.05,2.0,2.0,0.0,899,2538,0.0011111111111111111,89.47974126608878,0.85,1
INC0012822,Group 54,2016-03-30 08:25:00,0.08333333333333333,2.0,2.0,0.08333333333333333,22,72,0.043478260869565216,86.19305555555556,8.633333333333333,1
INC0012824,Group 70,2016-03-30 08:28:00,0.016666666666666666,2.0,2.0,0.0,900,2538,0.0011098779134295228,89.47974126608878,146.08333333333334,1
INC0012825,Group 70,2016-03-30 08:29:00,0.06666666666666667,2.0,2.0,0.0,901,2538,0.0011086474501108647,89.47974126608878,1.0833333333333333,1
INC0012829,Group 54,2016-03-30 08:30:00,0.8666666666666667,2.0,2.0,0.0,23,72,0.041666666666666664,86.19305555555556,147.23333333333332,1
INC0012831,Group 22,2016-03-30 08:33:00,5.566666666666666,2.0,2.0,0.0,42,15,0.023255813953488372,86.66666666666666,216.16666666666666,1
INC0012832,Group 70,2016-03-30 08:33:00,0.05,2.0,2.0,0.15,901,2538,0.0011086474501108647,89.47974126608878,29.533333333333335,1
INC0012833,Group 82,2016-03-30 08:35:00,0.3333333333333333,2.0,2.0,0.03333333333333333,1,5,0.5,14.943333333333333,170.2,1
INC0012834,Group 28,2016-03-30 08:35:00,2.55,2.0,2.0,0.25,31,127,0.03125,108.99370078740158,0.5666666666666667,1
INC0012836,Group 70,2016-03-30 08:36:00,0.05,2.0,2.0,0.0,901,2538,0.0011086474501108647,89.47974126608878,53.93333333333333,1
INC0012837,Group 20,2016-03-30 08:37:00,0.06666666666666667,2.0,2.0,0.0,185,188,0.005376344086021506,95.43554964539005,0.21666666666666667,1
INC0012839,Group 70,2016-03-30 08:39:00,0.08333333333333333,2.0,2.0,0.23333333333333334,902,2538,0.0011074197120708748,89.47974126608878,147.43333333333334,1
INC0012840,Group 20,2016-03-30 08:41:00,1.2166666666666666,2.0,2.0,0.21666666666666667,186,188,0.0053475935828877,95.43554964539005,1.8166666666666667,1
INC0012844,Group 70,2016-03-30 08:44:00,0.016666666666666666,2.0,2.0,0.05,901,2538,0.0011086474501108647,89.47974126608878,294.18333333333334,1
INC0012845,Group 70,2016-03-30 08:45:00,0.05,2.0,2.0,0.06666666666666667,902,2538,0.0011074197120708748,89.47974126608878,1.6666666666666667,1
INC0012847,Group 70,2016-03-30 08:48:00,0.016666666666666666,2.0,2.0,0.13333333333333333,903,2538,0.0011061946902654867,89.47974126608878,126.43333333333334,1
INC0012848,Group 70,2016-03-30 08:49:00,0.06666666666666667,2.0,2.0,0.11666666666666667,903,2538,0.0011061946902654867,89.47974126608878,0.31666666666666665,1
INC0012850,Group 70,2016-03-30 08:53:00,0.03333333333333333,3.0,3.0,0.0,904,2538,0.0011049723756906078,89.47974126608878,0.2,1
INC0012852,Group 70,2016-03-30 08:55:00,0.03333333333333333,2.0,2.0,0.0,905,2538,0.0011037527593818985,89.47974126608878,8.133333333333333,1
INC0012851,Group 82,2016-03-30 08:55:00,30.766666666666666,3.0,3.0,0.05,2,5,0.3333333333333333,14.943333333333333,92.11666666666666,0
INC0012854,Group 70,2016-03-30 08:57:00,0.0,2.0,2.0,0.0,906,2538,0.0011025358324145535,89.47974126608878,0.15,1
INC0012856,Group 70,2016-03-30 08:57:00,0.15,2.0,2.0,0.0,906,2538,0.0011025358324145535,89.47974126608878,29.416666666666668,1
INC0012857,Group 25,2016-03-30 08:58:00,0.06666666666666667,2.0,2.0,0.55,123,203,0.008064516129032258,126.73752052545156,168.31666666666666,1
INC0012860,Group 10,2016-03-30 09:02:00,0.15,2.0,2.0,0.08333333333333333,101,56,0.00980392156862745,232.0886904761905,1663.4666666666667,1
INC0012861,Group 25,2016-03-30 09:02:00,0.48333333333333334,2.0,2.0,0.18333333333333332,124,203,0.008,126.73752052545156,125.2,1
INC0012862,Group 64,2016-03-30 09:03:00,0.08333333333333333,2.0,2.0,0.016666666666666666,85,194,0.011627906976744186,29.1520618556701,0.016666666666666666,1
INC0012863,Group 70,2016-03-30 09:06:00,0.15,2.0,2.0,0.4,904,2540,0.0011049723756906078,89.6235433070866,313.5833333333333,1
INC0012864,Group 64,2016-03-30 09:08:00,0.05,2.0,2.0,0.0,86,194,0.011494252873563218,29.1520618556701,0.03333333333333333,1
INC0012868,Group 64,2016-03-30 09:11:00,0.03333333333333333,2.0,2.0,0.0,87,194,0.011363636363636364,29.1520618556701,0.11666666666666667,1
INC0012869,Group 10,2016-03-30 09:11:00,1.3333333333333333,2.0,2.0,0.05,102,56,0.009708737864077669,232.0886904761905,1175.8,1
INC0012870,?,2016-03-30 09:12:00,0.1,2.0,2.0,0.0,217,333,0.0045871559633027525,119.64139139139138,5.1,1
INC0012871,Group 64,2016-03-30 09:13:00,0.11666666666666667,2.0,2.0,0.016666666666666666,88,194,0.011235955056179775,29.1520618556701,0.7,1
INC0012872,Group 70,2016-03-30 09:15:00,0.0,2.0,2.0,0.18333333333333332,902,2540,0.0011074197120708748,89.6235433070866,2.033333333333333,1
INC0012875,Group 70,2016-03-30 09:15:00,0.016666666666666666,2.0,2.0,0.08333333333333333,902,2540,0.0011074197120708748,89.6235433070866,2.066666666666667,1
INC0012874,Group 9,2016-03-30 09:15:00,0.9,2.0,2.0,0.06666666666666667,82,23,0.012048192771084338,87.53840579710145,4751.516666666666,1
INC0012873,Group 24,2016-03-30 09:15:00,0.08333333333333333,2.0,2.0,0.08333333333333333,66,212,0.014925373134328358,31.13176100628931,7.05,1
INC0012876,Group 70,2016-03-30 09:16:00,0.05,2.0,2.0,0.15,903,2540,0.0011061946902654867,89.6235433070866,29.366666666666667,1
INC0012877,?,2016-03-30 09:18:00,0.25,2.0,2.0,0.13333333333333333,218,333,0.0045662100456621,119.64139139139138,120.96666666666667,1
INC0012878,Group 70,2016-03-30 09:19:00,0.016666666666666666,2.0,2.0,0.0,904,2540,0.0011049723756906078,89.6235433070866,792.9,1
INC0012880,Group 64,2016-03-30 09:20:00,0.7,2.0,2.0,0.0,89,194,0.011111111111111112,29.1520618556701,0.05,1
INC0012881,Group 24,2016-03-30 09:20:00,1.5666666666666667,2.0,2.0,0.016666666666666666,67,212,0.014705882352941176,31.13176100628931,23.783333333333335,1
INC0012879,Group 70,2016-03-30 09:20:00,0.0,2.0,2.0,0.11666666666666667,905,2540,0.0011037527593818985,89.6235433070866,312.8666666666667,1
INC0012883,Group 70,2016-03-30 09:20:00,0.016666666666666666,2.0,2.0,0.4,905,2540,0.0011037527593818985,89.6235433070866,338.3,1
INC0012884,Group 70,2016-03-30 09:21:00,0.16666666666666666,2.0,2.0,0.03333333333333333,906,2540,0.0011025358324145535,89.6235433070866,0.15,1
INC0012885,Group 54,2016-03-30 09:22:00,1.9166666666666667,2.0,2.0,0.0,17,72,0.05555555555555555,86.19305555555556,48.46666666666667,1
INC0012887,Group 27,2016-03-30 09:27:00,0.6333333333333333,2.0,2.0,0.13333333333333333,12,107,0.07692307692307693,59.871806853582555,23.666666666666668,1
INC0012889,Group 70,2016-03-30 09:31:00,0.016666666666666666,3.0,3.0,0.0,906,2540,0.0011025358324145535,89.6235433070866,171.73333333333332,1
INC0012890,Group 25,2016-03-30 09:31:00,0.9666666666666667,2.0,2.0,0.08333333333333333,124,203,0.008,126.73752052545156,30.05,1
INC0012893,Group 70,2016-03-30 09:32:00,0.03333333333333333,2.0,2.0,0.05,906,2540,0.0011025358324145535,89.6235433070866,173.38333333333333,1
INC0012891,Group 39,2016-03-30 09:32:00,0.36666666666666664,2.0,2.0,0.4166666666666667,29,107,0.03333333333333333,65.62507788161993,58.55,1
INC0012894,?,2016-03-30 09:33:00,0.2,2.0,2.0,0.0,219,333,0.004545454545454545,119.64139139139138,387.9,1
INC0012895,Group 70,2016-03-30 09:34:00,0.016666666666666666,2.0,2.0,0.0,907,2540,0.0011013215859030838,89.6235433070866,6.083333333333333,1
INC0012896,Group 70,2016-03-30 09:35:00,0.05,2.0,2.0,0.13333333333333333,908,2540,0.0011001100110011,89.6235433070866,2.2333333333333334,1
INC0012900,Group 70,2016-03-30 09:38:00,0.03333333333333333,1.0,2.0,0.18333333333333332,909,2540,0.001098901098901099,89.6235433070866,0.5166666666666667,1
INC0012901,Group 70,2016-03-30 09:40:00,0.016666666666666666,2.0,2.0,0.18333333333333332,910,2540,0.0010976948408342481,89.6235433070866,31.116666666666667,1
INC0012902,Group 70,2016-03-30 09:41:00,0.05,2.0,2.0,0.08333333333333333,910,2540,0.0010976948408342481,89.6235433070866,0.2,1
INC0012903,Group 5,2016-03-30 09:43:00,4.983333333333333,2.0,2.0,0.08333333333333333,56,60,0.017543859649122806,89.34805555555555,114.61666666666666,1
INC0012904,Group 70,2016-03-30 09:44:00,0.06666666666666667,2.0,2.0,0.0,910,2540,0.0010976948408342481,89.6235433070866,0.1,1
INC0012908,?,2016-03-30 09:45:00,0.35,2.0,2.0,0.0,220,333,0.004524886877828055,119.64139139139138,0.03333333333333333,1
INC0012909,Group 65,2016-03-30 09:46:00,2.8,2.0,2.0,0.21666666666666667,37,86,0.02631578947368421,92.0968992248062,290.9166666666667,1
INC0012910,Group 70,2016-03-30 09:48:00,0.2,2.0,2.0,0.0,910,2540,0.0010976948408342481,89.6235433070866,7.066666666666666,1
INC0012913,Group 39,2016-03-30 09:54:00,0.05,2.0,2.0,0.0,30,107,0.03225806451612903,65.62507788161993,4.95,1
INC0012912,Group 20,2016-03-30 09:54:00,0.1,2.0,2.0,0.08333333333333333,187,188,0.005319148936170213,95.43554964539005,29.533333333333335,1
INC0012914,Group 66,2016-03-30 09:55:00,2.4833333333333334,2.0,2.0,0.05,32,54,0.030303030303030304,122.18641975308638,3.5,1
INC0012915,Group 39,2016-03-30 09:57:00,23.05,2.0,2.0,0.25,31,107,0.03125,65.62507788161993,4.516666666666667,1
INC0012916,Group 29,2016-03-30 09:58:00,0.21666666666666667,2.0,2.0,0.05,35,52,0.027777777777777776,160.04839743589739,1.85,1
INC0012919,Group 20,2016-03-30 10:00:00,0.65,2.0,2.0,0.06666666666666667,188,188,0.005291005291005291,95.43554964539005,3.816666666666667,1
INC0012917,Group 23,2016-03-30 10:00:00,2.35,2.0,2.0,0.06666666666666667,15,91,0.0625,75.00457875457876,1.1,1
INC0012918,Group 70,2016-03-30 10:00:00,0.05,2.0,2.0,0.0,903,2545,0.0011061946902654867,89.63884741322856,0.6666666666666666,1
INC0012921,Group 33,2016-03-30 10:01:00,2.5166666666666666,2.0,2.0,0.08333333333333333,42,33,0.023255813953488372,116.38939393939395,0.4,1
INC0012923,Group 64,2016-03-30 10:02:00,0.05,2.0,2.0,0.016666666666666666,90,194,0.01098901098901099,29.1520618556701,0.4666666666666667,1
INC0012925,Group 70,2016-03-30 10:03:00,0.1,2.0,2.0,0.18333333333333332,904,2545,0.0011049723756906078,89.63884741322856,50.983333333333334,1
INC0012928,Group 64,2016-03-30 10:05:00,0.5,2.0,2.0,0.016666666666666666,91,194,0.010869565217391304,29.1520618556701,0.5333333333333333,1
INC0012927,Group 27,2016-03-30 10:05:00,2.6166666666666667,2.0,2.0,0.06666666666666667,11,108,0.08333333333333333,59.48935185185186,694.1,1
INC0012929,?,2016-03-30 10:06:00,0.06666666666666667,2.0,2.0,0.016666666666666666,220,334,0.004524886877828055,119.34675648702594,0.08333333333333333,1
INC0012931,Group 70,2016-03-30 10:09:00,0.016666666666666666,2.0,2.0,0.25,905,2545,0.0011037527593818985,89.63884741322856,170.93333333333334,1
INC0012930,Group 9,2016-03-30 10:09:00,0.05,3.0,3.0,0.06666666666666667,83,23,0.011904761904761904,87.53840579710145,2141.25,1
INC0012932,?,2016-03-30 10:10:00,0.35,2.0,2.0,0.08333333333333333,221,334,0.0045045045045045045,119.34675648702594,30.416666666666668,1
INC0012933,Group 70,2016-03-30 10:10:00,0.11666666666666667,2.0,2.0,0.21666666666666667,906,2545,0.0011025358324145535,89.63884741322856,4.233333333333333,1
INC0012934,Group 29,2016-03-30 10:11:00,0.08333333333333333,2.0,2.0,0.05,36,52,0.02702702702702703,160.04839743589739,145.48333333333332,1
INC0012937,Group 9,2016-03-30 10:12:00,0.03333333333333333,2.0,2.0,0.08333333333333333,84,23,0.011764705882352941,87.53840579710145,6102.6,1
INC0012940,Group 9,2016-03-30 10:14:00,4.533333333333333,2.0,2.0,0.03333333333333333,85,23,0.011627906976744186,87.53840579710145,2136.7166666666667,1
INC0012942,Group 29,2016-03-30 10:16:00,5.316666666666666,2.0,2.0,0.1,37,52,0.02631578947368421,160.04839743589739,120.85,1
INC0012943,Group 70,2016-03-30 10:17:00,0.016666666666666666,2.0,2.0,0.0,907,2545,0.0011013215859030838,89.63884741322856,121.38333333333334,1
INC0012944,Group 70,2016-03-30 10:18:00,0.03333333333333333,2.0,2.0,0.0,907,2545,0.0011013215859030838,89.63884741322856,5.5,1
INC0012945,Group 70,2016-03-30 10:20:00,0.08333333333333333,2.0,2.0,0.8333333333333334,906,2545,0.0011025358324145535,89.63884741322856,0.15,1
INC0012948,Group 70,2016-03-30 10:25:00,0.05,2.0,2.0,0.0,907,2545,0.0011013215859030838,89.63884741322856,5.633333333333334,1
INC0012951,Group 70,2016-03-30 10:28:00,0.13333333333333333,2.0,2.0,0.21666666666666667,907,2545,0.0011013215859030838,89.63884741322856,1.0833333333333333,1
INC0012953,Group 25,2016-03-30 10:29:00,1.3333333333333333,2.0,2.0,0.03333333333333333,125,203,0.007936507936507936,126.73752052545156,148.58333333333334,1
INC0012954,?,2016-03-30 10:31:00,0.31666666666666665,2.0,2.0,0.2,222,334,0.004484304932735426,119.34675648702594,21.416666666666668,1
INC0012955,Group 10,2016-03-30 10:31:00,0.5,2.0,2.0,0.11666666666666667,103,56,0.009615384615384616,232.0886904761905,2834.8,1
INC0012956,Group 64,2016-03-30 10:35:00,0.55,2.0,2.0,0.0,92,194,0.010752688172043012,29.1520618556701,0.23333333333333334,1
INC0012957,Group 55,2016-03-30 10:35:00,1.4,3.0,3.0,0.05,61,137,0.016129032258064516,60.569464720194645,1.1833333333333333,1
INC0012958,Group 3,2016-03-30 10:36:00,1.3333333333333333,1.0,1.0,0.23333333333333334,18,24,0.05263157894736842,171.04097222222222,341.06666666666666,1
INC0012959,Group 70,2016-03-30 10:36:00,0.05,2.0,2.0,0.0,907,2545,0.0011013215859030838,89.63884741322856,221.08333333333334,1
INC0012963,Group 20,2016-03-30 10:39:00,0.05,2.0,2.0,0.0,189,188,0.005263157894736842,95.43554964539005,625.2,1
INC0012962,Group 70,2016-03-30 10:39:00,0.05,2.0,2.0,0.18333333333333332,907,2545,0.0011013215859030838,89.63884741322856,119.08333333333333,1
INC0012964,Group 57,2016-03-30 10:41:00,0.5833333333333334,2.0,2.0,0.08333333333333333,38,28,0.02564102564102564,93.82440476190477,1053.5333333333333,1
INC0012966,Group 20,2016-03-30 10:42:00,0.7166666666666667,2.0,2.0,0.11666666666666667,190,188,0.005235602094240838,95.43554964539005,23.433333333333334,1
INC0012967,Group 70,2016-03-30 10:42:00,0.016666666666666666,2.0,2.0,0.0,907,2545,0.0011013215859030838,89.63884741322856,0.13333333333333333,1
INC0012968,Group 70,2016-03-30 10:43:00,0.08333333333333333,2.0,2.0,0.0,908,2545,0.0011001100110011,89.63884741322856,23.133333333333333,1
INC0012971,Group 70,2016-03-30 10:48:00,0.03333333333333333,2.0,2.0,0.15,908,2545,0.0011001100110011,89.63884741322856,650.25,1
INC0012973,Group 70,2016-03-30 10:50:00,0.06666666666666667,2.0,2.0,0.06666666666666667,909,2545,0.001098901098901099,89.63884741322856,0.1,1
INC0012972,?,2016-03-30 10:50:00,0.3,2.0,2.0,0.0,223,334,0.004464285714285714,119.34675648702594,55.083333333333336,1
INC0012974,Group 31,2016-03-30 10:51:00,22.15,2.0,2.0,0.06666666666666667,38,24,0.02564102564102564,92.93819444444445,5721.366666666667,1
INC0012976,Group 76,2016-03-30 10:52:00,24.716666666666665,2.0,2.0,0.0,29,45,0.03333333333333333,105.7811111111111,0.38333333333333336,0
INC0012977,Group 70,2016-03-30 10:54:00,0.03333333333333333,2.0,2.0,0.06666666666666667,910,2545,0.0010976948408342481,89.63884741322856,193.26666666666668,1
INC0012978,Group 70,2016-03-30 10:54:00,0.0,2.0,2.0,0.0,910,2545,0.0010976948408342481,89.63884741322856,30.283333333333335,1
INC0012979,Group 24,2016-03-30 10:54:00,1.0333333333333334,2.0,2.0,0.05,66,212,0.014925373134328358,31.13176100628931,3.283333333333333,1
INC0012980,Group 69,2016-03-30 10:55:00,3.283333333333333,2.0,2.0,0.13333333333333333,16,29,0.058823529411764705,60.07701149425288,143.4,1
